be,"légy, leszünk, lennie, lennék, leszel","oltava, Tulen, olemaan, pian, voisi","Μπορεί, μπορούσε, είστε, ναι, γίνει","стать, должно, будут, будем, будешь","sollte, könnte, wäre, müssen, werde","seas, Debe, estaría, estará, debería","saranno, dovrebbe, sarà, deve, sara","serai, serait, pourrait, soit, peut-être","be, 成為, 肯定, 沒事, 回來","ổn, ngay, tốt, chứ, không_thể","しれ, はず, 大丈夫, べ, すぐ","be, 겁니다, 될, 해야, 괜찮","คงจะ, ไม่เป็นไร, ควรจะ, เดี๋ยว, น่าจะ","segera, seharusnya, baik-baik, Mungkin, pasti","olmalısın, olacaksın, olmayacak, olacağım, olurdu",y,"נהיה, יהיו, אהיה, אמור, בטח",y
stake,"kockán, forog, karót, tét, forognak","vaakalaudalla, panoksena, roviolla, vaarna, Pelissä",y,y,"Pfahl, Scheiterhaufen, Pflock, verbrannt, Gefahr",y,y,y,y,"cọc, đe_dọa, lâm_nguy, thiêu, nguy_hiểm","杭, 危機, 火炙り, 火あぶり, 瀕",y,y,y,y,"المحك, بالضياع, الوتد, وتد, مهددة",y,y
tent,y,y,"σκηνή, τέντα, αντίσκηνο, σκηνής, σκηνές",y,"Zelt, schlafen, seinem, unser, Nacht",y,y,y,"帳篷, 眀, 罯, 帳篷裡, 帳棚",y,y,"텐트, 저긴, 급식, 쳤, 화장실",y,y,y,y,y,y
caramel,"karamellás, karamella, karamellát, popcornt, tripla","toffeeta, karamellin, karamellia, Karamelli, sulanut",n,y,"Karamell, Popcorn, Schaum, Spritzer, Pistazie",y,y,y,y,y,y,y,y,y,"Karamel, köpüksüz, yağsız, hindistan, badem",y,y,n
cotton candy,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
gum,y,y,y,y,"Kaugummi, Kaugummis, kauen, Gummi, schlimm","chicle, mascar, goma, chicles, Chicle",y,y,y,y,y,"껌, 씹, 풍선껌, gum, 돌아올게","หมากฝรั่ง, เคี้ยว, เหงือก, ลูกโป่ง, ยาง","karet, permen, mengunyah, Permen, gusi",y,y,y,y
gumball,n,n,n,n,n,n,n,n,y,"kẹo_cao_su, vệc, khác_nào, hở, xấu_xí","ガム, 玉, テント, 菓子, 機","만든, 쳐도, 금요일, 모임, 종교","หมากฝรั่ง, หยอด, เหรียญ, ตู้, เอา",n,n,"علكة, العلكة, كرات, العلك, لتسرق","מסטיק, המסטיקים, מסטיקים, נלי, המסטיק",n
gumdrop,n,n,n,n,"ö, Tschö, Gelatine, geschmacklosen, Bonbon",n,n,n,"軟糖, 扣子, 紐扣, 剛夢見, 水果糖","kẹo_dẻo, kẹo_gôm, nút, áo, tuyệt",n,"I, """", gumdrop, 젤리, four",y,"permen, kancing, karetnya, Naiklah, fantasi",n,n,n,n
jelly bean,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
licorice,y,"lakritsia, lakritsista, Lakritsia, lakritsan, lempein",y,"лакрицы, карамельки, корень, корня, ликер","Lakritze, Lakritz, Lakritzstange, Vorliebe, Holen","Regaliz, Licor, Caramelos, licor, menta",y,y,"糖, 整場, 鯷, 魚, show",y,y,y,y,y,"meyan, kökü, meyankökü, Meyan, kökünü",y,y,n
lollipop,"nyalókát, lollipop, Nyalóka, Kapok, adnék","tikkarin, tikkari, tikkaria, Lollipop, Tikkarin",y,y,"Lutscher, Lolli, Lolly, lutschen, schmeckt","paleta, pirulí, bombón, Compre, compre","lecca, lecca-lecca, papi, volontario, caramella",y,y,"kẹo, que, mút, kẹo_mút, gỗ",y,y,y,"lolipop, Lollipop, laki2, permen, Sucking",y,y,"מקל, סוכרייה, סוכריה, הסוכריה, לולי",y
peppermint,y,"piparminttua, piparmintulta, minttua, Tupakalta, minttukaramellin",y,"мятный, мятой, мятного, мяты, шнапса","Pfefferminz, Pfefferminztee, Zuckerstange, abhelfen, Pfefferminzbonbon",y,y,y,y,y,y,"페퍼민트, 방울, 는데, 요, 우리","เปอร์, เปป, มินท์, มิ, นท",y,y,y,"מנטה, נענע, מנתה, שנאפס, המנטה",n
taffy,"karamellát, karamella, karamellás, Taffy, Aj","toffeeta, ai, toffeetehtaan, down, Vaaratonta","καραμέλες, καραμέλα, καραμέλας, βουτύρου, αλμυρού","ириски, леденцы, ириску, солёной, ирисками","Toffee, Karamellbonbons, Salzwasser, Karamellen, Süßwarenladen","Taffy, salados, rollos, Atlantic, caramelo","caramelle, caramella, Taffy, caramello, gommose","caramel, caramels, guimauve, salés, salé",y,"mặn, kẹo_dẻo, kẹo, cứng, a","．, 「, アメ, 延ば, 機","♪, 호박엿, 엿가락, 힘센, 잡아당겨",y,"Taffy, gula-gula, permen, penarik, asin","karamela, şekerleme, bonbon, Bonbon, şekerden",y,y,n
roof rack,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
seatbelt,"övet, öv, öved, Kösd, övét",n,n,n,n,n,n,n,"安全, 帶, 繫, \ue6dd, 系好","an_toàn, dây, thắt, Thắt, đai","ベルト, シート, 締め, グ, しめ","안전벨트, 매, 안전띠, 밸, 트",y,"sabuk, pengaman, pengamanmu, pengamannya, Pasang",n,"حزام, الأمان, الامان, اربط, اربطي","חגורת, הבטיחות, בטיחות, החגורה, לחגור","सीट, बेल्ट, अपनी, बांधो, रखने"
airbag,n,n,n,n,n,n,n,n,n,"khí, túi, bung, đẩy, Cứu_hộ","エア, バッグ, ケガ, 作動, ああ",y,"แอร์, แบ็ค, ถุงลม, ถุงลมนิรภัย, ทำงาน",y,n,n,n,n
jack,"bubi, emelőt, emelő, Jackkel, Jacket","tunkin, Jackia, hintaa, Jackin, jätkä","γρύλο, βαλέ, βαλές, Τζάκ, Jack","домкрат, валет, Джека, дрочить, Джеком","Wagenheber, Bube, Buben, Jack, gar","jota, sota, gato, Jack, mierda",y,"cric, valet, dalle, Jack, Un","千斤, Jack, 頂, 傑克, J",y,y,"잭, 까막눈, 쥐뿔, 오를, 캐스","แจ, ็ค, ๊ค, เออร, แม่แรง",y,y,y,"שקע, לאונן, נסיך, ריס, ביד","जैक, थे., प्लीज़, रोना, जैसा"
station wagon,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
sawhorse,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
sim card,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
teacup,"teás, kicsorbult, csészéjét, nénikémmel, csészébe",y,"φλιτζάνι, τσαγιού, φλυτζάνι, κούπα, κανίς",y,"zerbrochen, Wasserglas, holtest, zusammengesetzt, Umstand","taza, mini, Taza, tacita, poodle",y,y,y,"trà, cốc, chén, tách, Dryden","カップ, ティー, 壊れ, 壊, 茶碗","컵, 티, Slams, teacup, 줘야해",n,y,"fincanı, çay, fincanını, Çay, Yavru",y,"ספל, התה, תה, בספל, חזרזיר",y
candy cane,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
altar,y,y,y,y,"Altar, Messdiener, Ministrant, Ministranten, gelassen",y,y,y,"祭壇, 聖壇, 輔, 祭, 圣壇","thờ, bàn_thờ, bệ, thánh_đường, nhà_thờ",y,y,y,y,y,y,y,y
pulpit,y,"saarnastuolissa, saarnastuolista, saarnastuolin, saarnaat, Gigi",y,y,"Kanzel, predigen, predigt, Unsinn, Pfarrer",y,y,y,"臺, 爭取, 窥, 公器, 旁邊行","giảng, bục, ngoan_cố, như_ai, phanh_phui","説教, 壇, 条理, 愛せよ, 当","도록, 소리칠, 강단, 부조리, 드러난다는","เทศนา, เวที, ไปยืน, โน่น, การเปลี่ยนแปลง",y,"vaaz, kürsüden, kürsüsünden, Kürsüden, kürsüde",y,"הדוכן, דוכן, מהדוכן, המטיף, המטיפים",n
chalkboard,n,n,n,n,n,n,n,n,y,"bảng, bảng_đen, Fourier, nguyên_tố, thiên_thần_sa_ngã",y,n,y,"papan, tulis, tuliskan, menjengkelkan, paku",n,n,n,n
dishrag,"mosogatórongyot, konyharuhát, kifordult, testből, Luella","tiskirätti, Sammutti, jaarittelee, Nakkaa, Käytetty","πατσαβούρα, Luella, Ρουσώ, στύψω, Έσβησα","мытья, посуды, тряпку, тряпки, тряпка",n,n,n,"torchon, serpillière, chiffon, stimulants, écrases",n,n,n,y,"จานกับ, น้ำหนึ่ง, จาง, เช็ด, ผ้า",n,"bulaşık, bezi, Bulaşık, beziyle, bez","الفوطة, فوطة, عمالنا, بأكياس, لويلا","מטלית, סמרטוט, תגמלי, לואלה, משטיח",n
dishwashing liquid,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
rag,y,y,y,"тряпку, тряпка, тряпкой, тряпки, тряпичная","Lappen, Lumpen, Tuch, Fetzen, Mund",y,y,y,y,"giẻ, vải, miếng, rách, nhét","布, クズ, 火, 雑巾, ボロ布","헝겊, 가려, 갖, 생리, 걸레",y,"kain, lap, Kain, koroner, didorong",y,y,y,"पोचा, तौलिया, यह, !, एक"
broom,y,y,y,y,"Besen, Besenstiel, Besenkammer, Besenschrank, Hol",y,y,y,"掃帚, 掃, 飛天, 苯, 清掃",y,y,y,y,y,y,y,y,n
duster,"permetező, porrongyot, beleütközött, tisztítót, flakon","pölyhuisku, Dusty, ruiskuttaa, kananmunan, porasin","ξεσκονόπανο, ξεσκονιστήρι, Ψεκαστικό, ξεσκόνισμα, αεροδιάδρομο","пыльник, перьев, тряпкой, тряпка, кастет","eingetauscht, Dusty, Federwedel, Niete, BH","plumero, fumigador, sobretodo, guardapolvo, avioneta","spolverino, agricolo, piumino, spolverare, strofinaccio","plumeau, épandage, chiffon, cache-poussière, manteau","作物, 鄉, 小子, 一架, 飛機","máy_bay, nông_nghiệp, phun, thuốc, hóa_chất","ナックル, Ｋ, 祈祷, 発音, 上着",y,"ไม้, ปัดฝุ่น, ขนไก่, ปัด, ดัส","tanaman, lap, pemotong, kain, kemoceng","ilaçlama, Toz, bezi, toz, pardösüyü",y,"ריסוס, מטוס, המטלית, הריסוס, מטלית","डस्टर, गीला, करोगे, कितनी, बार"
mop,y,y,y,"швабру, швабра, шваброй, швабры, тряпку","Mopp, wischen, Mop, aufwischen, Schrubber","fregona, trapeador, estropajo, trapero, fregar","straccio, spazzolone, scopa, asciugare, pavimenti",y,y,"lau, chổi, giẻ, lau_nhà, chùi",y,"걸레, 밀대, 제품, 짜, 흡수력",y,y,y,y,y,"कंकाल, बीयर, प्रवेश, आदेश, पोचे"
squeegee,n,n,n,n,n,n,n,n,"橡膠, 清洗, 偉大而, 莫伊, 懶得",n,n,"즙, 짜, 타월, 챙길, 페이퍼",n,n,n,n,n,n
sweeper,y,"kadunlakaisijaa, tunnistin, pölynimuri, rikkinäinen, Terveisiä",y,"чистильщик, жучков, дворник, пылесос, Детектор","Straßenkehrer, Staubsauger, Spalten, Libero, Janos",y,"spazzino, spazza, briciole, cimici, aspirapolvere","balayeur, ramoneur, nettoyeur, nettoyeurs, bergère","小星星, \ue5fa, \ue0e4, 雷艇, Jose","quét, dọn_dẹp, Thorndyke, đường_thẳng, đoạn","清掃, 掃除, 道路, ファルージャ, のは","the, 묻어두, sweeper, Trunk, 임대","คนกวาดถนน, ฟรานซิสโก, memory, เครื่องส่ง, ส่งสัญญาณ",y,"çöpçü, baca, temizleyicisi, süpürgesi, Baca",y,"מטאטא, רחובות, המטאטא, מנקה, מנקי",n
vacuum,y,y,"σκούπα, ηλεκτρική, σκούπες, κενού, ηλεκτρικές",y,"Staubsauger, Vakuum, staubsaugen, Staubsaugen, saugen",y,y,y,y,"hút_bụi, chân_không, máy, hút, bụi",y,y,y,y,y,y,y,"Vaccum, Cleaner, ठाक, तुमें, महिलारिपोर्टर"
cuckoo clock,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
tapestry,y,y,y,"Гобелен, полотно, гобеленами, ковре, вышивка","Wandteppich, Teppich, Tapete, Wandteppiche, Tapeten",y,y,y,"掛毯, \ue158, 美麗, 弗明, 灿盞","thảm, tấm, thêu, Tấm, dệt",y,"융단, 만든다, 새겨진, 차가운, 소외",y,y,"halısı, duvar, kilim, örme, kilimi",y,"שטיח, קיר, מארג, האריג, השטיח",n
blazer,n,n,y,n,"Sakko, Olivia, Knöpfe, Reinigung, coolen",n,n,n,"外套, 預校, 烏普薩拉, oil, 返程","vét, Blazer, Chevy, luck, Good","ブレザー, ツイード, 素, ジーンズ, 執行","입, 코트, dresses, 중개업자, skin","เสื้อ, สูท, Blazer, ลุก, ha",y,n,"سترة, السترة, وسترة, بالسترة, سترتكِ",y,n
cape,y,y,y,"плащ, накидка, накидку, плаще, плаща","Umhang, Cape, Kap, Mantel, Maske",y,"mantello, mantella, Cape, cappa, mantellina",y,"披風, 斗篷, 披肩, ┸, \ue130","áo_choàng, khăn, choàng, Áo_choàng, mũi_đất",y,"망토, 두르, 두른, 배트맨, 걸치","ผ้าคลุม, เสื้อคลุม, แหลม, เมย์, ผ้าคลุมไหล่","jubah, mantel, cape, mantelku, jubahnya","pelerin, pelerini, Pelerin, pelerinini, pelerinin",y,y,y
cardigan,"kardigánt, kardigánja, kardigánod, kasmír, bézs",n,n,"кофта, кофту, жакет, кофточку, шерстяную","Cardigan, Wolle, entpuppt, gestrickt, wechsle",n,n,n,y,"len, áo, Nhạy_cảm, Mặc, hấp_dẫn",y,"가디건, 고양이, 버마, 얼룩, 으신","เสื้อ, ไหมพรม, แกน, คาร์, ดิ",y,"Hırkanı, yün, hırkası, hırkanı, Hırkam","سترة, الصوفية, الصوف, صوفية, السترة","הסוודר, סוודר, מקטורן, אפודת, וסוודר",n
chaps,"kivágott, cimborák, fickókat, fickók, nélküli","kuomat, heput, Tervehdys, Kaverit, kaveria","παλικάρια, φιλαράκια, δερμάτινα, παντελόνια, παντελόνι","ребятам, Парни, штаны, ребят, заднице","Burschen, Chaps, Kerle, Typen, Jungs","colegas, tíos, compañeros, muchachos, pantalones","cowboy, tizi, tipi, pantaloni, Ragazzi","types, cuir, mecs, Ces, amis","壳, 肞, 小伙子, 分區, 褲子","nón, Gã, chán, Đức, khách","革, ズボン, 殺風景, 腰布, むこう","바지, 가죽, 동창, 엉덩이, 채굴","กางเกง, บอกคนอื่น, เหมือนค้างคาวออกมา, ไสหัว, จากนรก",y,"dostlar, kovboy, gençler, arkadaşlar, pantolon",y,"ברנשים, במכנסי, מכנסי, מהבחורים, לבחורים",n
costume,"jelmez, jelmezt, jelmezed, jelmezben, jelmezem",y,"κοστούμι, μασκέ, φορεσιά, μεταμφιεσμένων, κουστούμι",y,"Kostüm, Verkleidung, Kostüme, trug, trägt",y,y,y,y,"trang_phục, bộ, trang, Halloween, hoá_trang","衣装, コスチューム, 仮装, コスプレ, 衣裳",y,y,"kostum, Kostum, kostumnya, kostummu, kostumku","kostüm, kostümü, Kostüm, kostümünü, kostümün",y,y,"पोशाक, जादूगर, party, costume, जाती"
hoodie,n,n,n,n,n,n,n,n,n,n,y,"후드, 티, 빨간, 쓴, 입","ฮู้, ด, เสื้อ, ฮูด, ฮู๊ด",n,n,n,n,n
jeans,y,y,y,y,"Jeans, Skinny, engen, enge, T-Shirt",y,y,y,"牛仔, 褲, \ue650, 壳, \ue779",y,y,y,y,y,y,y,"ינס, ינסים, סקיני, הג, והג",n
kilt,"skót, szoknya, szoknyát, Skót, szoknyád","kiltin, kilttiä, kiltiksi, ruudullinen, Skotlannissa",y,y,n,"falda, escocesa, escocés, pollera, Faraón",n,y,"短裙, 蘇格蘭裙, 康納利, 蘇格蘭, 北極","váy, Scotland, Wel, Scotlsand, Dougal",y,n,"กระโปรง, สวมกระโปรง, คิลท์, ตาม, สก็อต","rok, pendek, rokku, Skotlandia, Scot",y,"تنورة, تنورتي, التنورة, ^^, اسكتلندية","סקוטית, חצאית, החצאית, בחצאית, הסקוטית",n
kimono,y,y,y,y,"Kimono, Kimonos, Schienen, zerrissen, bester",y,y,y,y,y,"浴衣, 着物, 直美, 花嫁, 衣装",y,y,y,y,y,y,"कीमोनो, फिक्सिंग, उसके, देखो, वह"
outfit,"szerelés, szerkó, ruhád, ruhámat, jelmez",y,"ντύσιμο, συνολάκι, ενδυμασία, ρούχο, σύνολο",y,"Outfit, Truppe, Kostüm, Aufzug, Klamotten",y,y,y,y,"bộ, đồ, trang_phục, đơn_vị, Bộ",y,"옷, 복장, 의상, 입, outfit",y,"pakaian, Pakaian, pakaianku, kesatuan, pakaianmu","Kıyafetin, kıyafetin, Kıyafetini, kıyafetle, kıyafetim",y,y,"संगठन, कपड़े, आवश्यकता, इसके, वर्षों"
overalls,"overált, overallt, overallban, kezeslábasban, overálban","haalareissa, Haalarit, haalarini, haalarinsa, veriset",y,y,"Overall, Overalls, Latzhose, Blaumann, Arbeitskleidung",y,"tuta, tute, tutina, grembiule, Indossava",y,y,"choàng, bảo_hộ, lao_động, áo, chúi_đầu",y,"작업복, 어서, 엑스, 멜빵바지, 입지","หลวม, สะอาดละ, ทำงานทั้งหมด, แบบกุ, ออกหมด",y,y,"الصدري, بدلات, العمّال, ثياب, البدل",y,n
pantyhose,y,n,n,y,n,n,y,n,y,y,y,"드릴까요, 이랑, 속치마, 코르셋, 여드름",y,y,n,"جوارب, الجوارب, الطويلة, الجورب, جواربي","גרביונים, הגרביונים, גרבונים, הגרבונים, וגרביונים",n
polo shirt,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
robe,y,y,y,y,"Bademantel, Gewand, Robe, Morgenmantel, Morgenrock",y,y,y,"袍子, 袍, 浴袍, 睡袍, 砊","áo_choàng, áo, cởi, Áo_choàng, áo_khoác",y,y,y,y,"bornoz, bornozu, sabahlık, bornozunu, bornozumu","رداء, الرداء, الروب, ردائي, العباءة",y,y
shawl,y,y,y,y,"Schal, Tuch, Umhang, Schultertuch, schwarzen",y,y,y,y,"khăn, choàng, khăn_san, tặng, những_ai",y,y,y,y,y,y,"הצעיף, צעיף, הרדיד, וצעיף, טלית",y
shorts,"rövidnadrágban, rövidnadrágot, biciklis, gatyában, gatyám","sortsit, shortseissa, sortseissa, kalsarit, Kivat",y,y,"Shorts, Unterhose, Unterhosen, kurzen, kurze",y,y,y,y,"quần, quần_đùi, short, quần_lót, Quần",y,y,y,y,y,y,"קצרים, הקצרים, בוקסר, במכנסי, מכנסים",n
sweatsuit,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
toga,"tógáját, tógádat, Érjen, fodrászt, lucskosan","raamatullisesta, toogaa, tukasta, luotu, halleluja",y,y,"Toga, biblischen, ln, anlegte, blonden",y,y,y,"袍, 外袍, 柯薩斯來, 官袍, 瑞妮亞","áo_dài, áo, tấm, khoác, trưởng_thành","服, 裁判, 官, 着, パッと","토가, 코스프레, 마신, 모금, 운명","แฟนซี, รึเปล่า, ม, ตี, toga",y,n,"ثوب, التوجة, ورداء, للبس, ستبدين",y,n
turtleneck,y,"poolokaulus, pooloa, kaulus, 299, kauluksen",n,"крон, Предложение, поло, свитера, высоким","Pullover, 299, Kronen, Smoking, erster","tortuga, jersey, cisne, suéter, lana",n,n,y,"cổ, cao, đám_ma, rùa, khăn_quàng",y,y,y,n,y,"الياقة, رقبة, بلوزة, ياقة, برقبة","גולף, צווארון, הגולף, חולצת, הצווארון",n
undershirt,"trikót, atléta, alsónadrágot, kiskirálynak, atlétát","astuisitte, väristen, kylmyydessä, lupaavin, otanko","φανελάκι, φανέλα, κρυώσω, Εδώ., εσσώρουχά","майку, майка, майке, проваляться, жаренные","Unterhemd, Behausung, Trenchcoat, stehenden, sank",y,"canottiera, magliettina, girate, Gardner, vorreste","maillot, tricot, maharajah, Vas-tu, linge",y,y,n,"셔츠, 손대기, 내치, 달려들, 서방",y,n,"atlet, fanilasıyla, Atlet, prensiplerim, atleti","وملابسها, حذائها, الواقيه, الداخلي, قميصها",y,n
underwear,"alsóneműt, alsónemű, alsógatyában, fehérneműt, alsóneműben",y,y,y,"Unterwäsche, Unterhose, Unterhosen, Slip, saubere",y,y,"sous-vêtements, slip, slips, caleçon, caleçons",y,"lót, quần_lót, đồ, sịp, xì",y,y,y,"pakaian, celana, dalamku, dalammu, Pakaian","çamaşırı, iç, çamaşırını, çamaşırımı, İç","الداخلية, داخلية, الداخليه, التحتية, بملابسك",y,"शैम्पू, अंडरवीयर, जुराबें, टी-शर्ट्स, कार्ड्स"
vest,y,y,y,y,"Weste, kugelsichere, Westen, Zieh, Jacke",y,y,y,y,y,y,y,y,y,y,"السترة, سترة, الواقية, للرصاص, واقية",y,n
bandanna,n,n,y,n,n,n,n,n,n,"khăn, Lấy, tay, ra, anh",n,"스카프, 그, 죠, 뭐, 는",n,n,n,n,n,n
belt buckle,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
cufflink,n,n,y,y,"Manschettenknöpfe, Knopf, späteren, Burschen, Indianer-Überfall",n,n,n,y,n,"カフリンク, 着け, 片方, 通信, ゴルフ",n,"ข้อมือเก่าๆ, ดุม, โทรม, คัฟ, สนามกอล์ฟ","kancing, manset, maaf-ass, Elgin, beat-up",n,n,n,n
handkerchief,y,y,y,y,"Taschentuch, Tuch, Taschentücher, Taschentuchs, Dame",y,y,y,y,"khăn, tay, Xình, xùm, bao",y,y,y,y,y,y,y,y
muff,"Muff, muffot, balekot, Káposzta, nyalni","vainuan, vihannes, muhvin, valmistelemassa, pilaantunut",y,"муфту, недоразумения, прошляпишь, наклей, залает","Muff, Muschi, Mütze, Bart, Dreck","manguito, conchas, Muff, felpudo, coños",y,"manchon, bordille, motte, chatte, touffe","緊, 不算, 失敗, , ","cứtưởng, O._C., khăn_quàng, ương_ngạnh, bao_tay","バナナ, 悪, けど, 必要, から",n,"เกินไป, มัฟ, ยัดไส้, ห้าแต้ม, ซาฟารี","jilat, Muff, payudaraku, disengaja, jengkel","kürkü, bakabilirmiyim, Muff, Eldivenlerimi, mantomu","فلتكون, مكسو, بالفراء, تخلف, اضعت","הפרווה, בכוס, לכוס, מתגנדרת, משולשים",n
