concept_id,column,old,new,source
824,Russian,дейзи,маргаритка,llm_qc
831,Russian,нарцискую,нарцисс,llm_qc
834,Russian,далия,георгин,llm_qc
835,Russian,ногол,бархатцы,llm_qc
866,Russian,вере,вяз,llm_qc
1031,Russian,пердук,пердёж,llm_qc
1076,Russian,пожар,огонь,llm_qc
1180,Russian,стрелка,стрела,llm_qc
1232,Russian,площадка,двор,llm_qc
1349,Russian,фонарь,лампа,llm_qc
1484,Russian,посмотреть,взгляд,llm_qc
1707,Russian,состав,структура,llm_qc
686,Spanish,oriol,oropéndola,llm_qc
967,Spanish,bocina,cuerno,llm_qc
1279,Spanish,embarcacion,barco,llm_qc
1452,Spanish,monto,cantidad,llm_qc
1467,Spanish,espejismo,ilusión,llm_qc
1486,Spanish,inclinación,sesgo,llm_qc
1679,Spanish,círculo,bucle,llm_qc
1722,Spanish,impulso,cantidad de movimiento,llm_qc
1736,Spanish,meteorito,meteoro,llm_qc
364,Swahili,sawa,laini,llm_qc
600,Swahili,mtu,mwanamume,llm_qc
642,Swahili,pet,mnyama kipenzi,llm_qc
653,Swahili,tiger,simba marara,llm_qc
676,Swahili,bat,popo,llm_qc
682,Swahili,goose,bata bukini,llm_qc
683,Swahili,hummingbird,ndege-nyuki,llm_qc
690,Swahili,parrot,kasuku,llm_qc
691,Swahili,woodpecker,kigogota,llm_qc
700,Swahili,raven,kunguru,llm_qc
704,Swahili,reptile,mtambaazi,llm_qc
716,Swahili,walrus,tembo wa baharini,llm_qc
737,Swahili,caterpillar,kiwavi,llm_qc
741,Swahili,scorpion,nge,llm_qc
743,Swahili,mchwa,siafu/chungu,llm_qc
746,Swahili,louse,chawa,llm_qc
751,Swahili,millipede,jongoo,llm_qc
753,Swahili,firefly,kimulimuli,llm_qc
763,Swahili,apple,tofaa,llm_qc
769,Swahili,peach,pichi,llm_qc
791,Swahili,vitunguu,kitunguu saumu,llm_qc
800,Swahili,cauliflower,koliflawa,llm_qc
815,Swahili,bark,gome,llm_qc
816,Swahili,bush,kichaka,llm_qc
822,Swahili,rose,waridi,llm_qc
887,Swahili,yolk,kiini cha yai,llm_qc
897,Swahili,nut,kokwa,llm_qc
913,Swahili,unga,donge la unga,llm_qc
935,Swahili,kachumbari,achali,llm_qc
992,Swahili,toe,kidole cha mguu,llm_qc
995,Swahili,knee,goti,llm_qc
1010,Swahili,armpit,kwapa,llm_qc
1026,Swahili,vein,mshipa,llm_qc
1080,Swahili,swamp,bwawa,llm_qc
1083,Swahili,yangu,mgodi,llm_qc
1155,Swahili,kuni,mbao,llm_qc
1184,Swahili,ax,shoka,llm_qc
1193,Swahili,taka,reki,llm_qc
1206,Swahili,kengele,mvukuto,llm_qc
1208,Swahili,pestle,mchi,llm_qc
1209,Swahili,chokaa,kinu,llm_qc
1244,Swahili,tray,sinia,llm_qc
1263,Swahili,bomba,bandia,llm_qc
1270,Swahili,gari,mkokoteni,llm_qc
1295,Swahili,wardrobe,kabati la nguo,llm_qc
1303,Swahili,funga,kufuli,llm_qc
1308,Swahili,thread,uzi,llm_qc
1337,Swahili,sura,fremu,llm_qc
1346,Swahili,mtawala,rula,llm_qc
1356,Swahili,mpango,programu,llm_qc
1361,Swahili,safi ya utupu,kisafishaji,llm_qc
1363,Swahili,kettle,birika,llm_qc
1381,Swahili,rhythm,mdundo,llm_qc
1382,Swahili,wimbo,kina,llm_qc
1399,Swahili,chombo,kinanda,llm_qc
1415,Swahili,sock,soksi,llm_qc
1417,Swahili,kanzu,koti,llm_qc
1437,Swahili,taifa,rangi,llm_qc
1446,Swahili,mstari,mstari wa rangi,llm_qc
1451,Swahili,sheria,kanuni,llm_qc
1463,Swahili,agizo,utaratibu,llm_qc
1478,Swahili,ghost,mzimu,llm_qc
1554,Swahili,ujenzi,jengo,llm_qc
1562,Swahili,ikulu,kasri,llm_qc
1566,Swahili,dome,kuba,llm_qc
1593,Swahili,hifadhi,bustani,llm_qc
1599,Swahili,hatua,jukwaa,llm_qc
1601,Swahili,tabia,mhusika,llm_qc
1603,Swahili,maandishi,mswada,llm_qc
1616,Swahili,prince,mwana wa mfalme,llm_qc
1617,Swahili,princess,binti mfalme,llm_qc
1623,Swahili,mbunifu,mbunifu majengo,llm_qc
1639,Swahili,maktaba,mkutubi,llm_qc
1649,Swahili,mechanic,mekanika,llm_qc
1661,Swahili,tailor,mshonaji,llm_qc
1672,Swahili,mtaalam,mwigizaji,llm_qc
1677,Swahili,hatua,nukta,llm_qc
1681,Swahili,sura,umbo,llm_qc
1682,Swahili,mzunguko,duara,llm_qc
1689,Swahili,knot,fundo,llm_qc
1727,Swahili,ray,mwale,llm_qc
1732,Swahili,galaxy,galaksi,llm_qc
1735,Swahili,satellite,satelaiti,llm_qc
1771,Swahili,iko mbele,mbele,llm_qc
1773,Swahili,imesalia,kushoto,llm_qc
1774,Swahili,sawa,kulia,llm_qc
1845,Swahili,hello,hujambo,llm_qc
9,Thai,ทิ้ง ,จากไป,llm_qc
36,Thai,เก็บ,ถือ,llm_qc
42,Thai,นำ ,วาง,llm_qc
44,Thai,ใช้ ,เอา,llm_qc
364,Thai,ไม่ไร,ละเอียด,llm_qc
441,Thai,แปลก,คี่,llm_qc
442,Thai,สม่ำเสมอ,คู่,llm_qc
631,Thai,แม่บุญธรรม,แม่ยาย,llm_qc
759,Thai,ติด,ไม้,llm_qc
781,Thai,รูปที่,มะเดื่อ,llm_qc
846,Thai,ชิบัส,ชบา,llm_qc
854,Thai,วิลโลว์,ต้นหลิว,llm_qc
873,Thai,หลอด,ฟาง,llm_qc
909,Thai,ซีเรียล,ธัญพืช,llm_qc
1064,Thai,คลาวด์,เมฆ,llm_qc
1073,Thai,น้ำแข็ง,น้ำค้างแข็ง,llm_qc
1213,Thai,รถรับส่ง,กระสวย,llm_qc
1254,Thai,บอลลูน,ลูกโป่ง,llm_qc
1292,Thai,ผ้าห่ม,ผ้านวม,llm_qc
1308,Thai,เกลียว,ด้าย,llm_qc
1375,Thai,อุปกรณ์,เครื่องดนตรี,llm_qc
1472,Thai,นางฟ้า,ทูตสวรรค์,llm_qc
1498,Thai,ความขัดแย้ง,ปฏิทรรศน์,llm_qc
1517,Thai,ติดตาม,ร่องรอย,llm_qc
1598,Thai,โรงภาพยนตร์,โรงละคร,llm_qc
1603,Thai,สคริปต์,บทภาพยนตร์,llm_qc
1650,Thai,เครื่องทำความสะอาด,พนักงานทำความสะอาด,llm_qc
1696,Thai,ปริมาณ,ปริมาตร,llm_qc
1708,Thai,การกำจัด,การกระจัด,llm_qc
1727,Thai,เรย์,รังสี,llm_qc
1773,Thai,เหลืออยู่,ทางซ้าย,llm_qc
1840,Thai,สม่ำเสมอ,แม้แต่,llm_qc
846,Turkish,ebegümeci,hatmi,llm_qc
1076,Turkish,yangın,ateş,llm_qc
1155,Turkish,odun,tahta,llm_qc
1213,Turkish,servis aracı,mekik,llm_qc
1262,Turkish,yapıtaşı,oyuncak küp,llm_qc
1344,Turkish,takvim,program,llm_qc
1367,Turkish,yonga,çip,llm_qc
1369,Turkish,tuş takımı,klavye,llm_qc
1387,Turkish,mavimsi,blüz,llm_qc
1402,Turkish,ıslık,düdük,llm_qc
1447,Turkish,kafes,ızgara,llm_qc
1448,Turkish,nokta,benek,llm_qc
1459,Turkish,imza,işaret,llm_qc
1519,Turkish,dava,durum,llm_qc
1581,Turkish,jimnastik,spor salonu,llm_qc
1600,Turkish,kitle,seyirci,llm_qc
1706,Turkish,sorumluluk,yük,llm_qc
1722,Turkish,itme,momentum,llm_qc
1759,Turkish,mutlak,-meli,llm_qc
1763,Turkish,açık,üstünde,llm_qc
1795,Turkish,ile ilgili,-in,llm_qc
204,Vietnamese,phía sau,nuôi dạy,llm_qc
364,Vietnamese,tốt,mịn,llm_qc
692,Vietnamese,chim nhập vai,chim cốc,llm_qc
693,Vietnamese,đầu tiên,cò,llm_qc
725,Vietnamese,yên tĩnh,nghêu,llm_qc
762,Vietnamese,kernel,nhân,llm_qc
811,Vietnamese,ngành,cành cây,llm_qc
841,Vietnamese,iris,hoa diên vĩ,llm_qc
846,Vietnamese,sibiscus,dâm bụt,llm_qc
847,Vietnamese,jasmine,hoa nhài,llm_qc
867,Vietnamese,beech,cây sồi,llm_qc
978,Vietnamese,iris,mống mắt,llm_qc
1102,Vietnamese,avalanche,tuyết lở,llm_qc
1134,Vietnamese,bước đều,tháng Ba,llm_qc
1187,Vietnamese,xu phạm,xiềng xích,llm_qc
1210,Vietnamese,vũi bụi,ki hốt rác,llm_qc
1212,Vietnamese,con quay,cái suốt,llm_qc
1213,Vietnamese,xe đưa đón,con thoi,llm_qc
1218,Vietnamese,hiện ra dệt,khung cửi,llm_qc
1224,Vietnamese,tầng lầu,sàn nhà,llm_qc
1237,Vietnamese,nghiên cứu,phòng làm việc,llm_qc
1292,Vietnamese,may chăn,chăn bông,llm_qc
1349,Vietnamese,nguồn sáng,đèn,llm_qc
1373,Vietnamese,cái mic cờ rô,micrô,llm_qc
1442,Vietnamese,sự liên tiếp,trình tự,llm_qc
1465,Vietnamese,chúa,thần,llm_qc
1479,Vietnamese,chuyện hoang đường,thần thoại,llm_qc
1487,Vietnamese,cố gắng,nỗ lực,llm_qc
1576,Vietnamese,barn,nhà kho,llm_qc
1582,Vietnamese,xưởng sản xuất,nhà máy,llm_qc
1649,Vietnamese,công nhân cơ khí,thợ máy,llm_qc
1687,Vietnamese,cục bướu,cục,llm_qc
1736,Vietnamese,thiên thạch,sao băng,llm_qc
1741,Vietnamese,solstice,điểm chí,llm_qc
1776,Vietnamese,hết rồi,ra ngoài,llm_qc
188,German,mögen,ähneln,llm_qc
349,German,licht,blass,llm_qc
351,German,licht,leicht,llm_qc
380,German,cool,kühl,llm_qc
441,German,seltsam,ungerade,llm_qc
676,German,schläger,fledermaus,llm_qc
715,German,siegel,robbe,llm_qc
752,German,kricket,grille,llm_qc
848,German,lila,flieder,llm_qc
897,German,mutter,nuss,llm_qc
922,German,koks,cola,llm_qc
980,German,reißen,träne,llm_qc
1144,German,hell,Licht,llm_qc
1209,German,granatwerfer,Mörser,llm_qc
1210,German,schaufel,Kehrblech,llm_qc
1237,German,lernen,Arbeitszimmer,llm_qc
1291,German,bettdecke,Bettlaken,llm_qc
1323,German,buchen,Buch,llm_qc
1335,German,malen,Farbe,llm_qc
1346,German,herrscher,Lineal,llm_qc
1369,German,klaviatur,Tastatur,llm_qc
1389,German,felsen,Rockmusik,llm_qc
1399,German,organ,Orgel,llm_qc
1408,German,passen,Anzug,llm_qc
1418,German,beflecken,Fleck,llm_qc
1463,German,befehl,Ordnung,llm_qc
1555,German,strahl,Balken,llm_qc
1602,German,abspielen,Theaterstück,llm_qc
1676,German,center,Zentrum,llm_qc
1680,German,auftauchen,Oberfläche,llm_qc
1681,German,gestalten,Form,llm_qc
1746,German,quecksilber,Merkur,llm_qc
364,Greek,καλά,λεπτός,llm_qc
715,Greek,σφραγίδα,φώκια,llm_qc
719,Greek,θαλάσσιος θαλάσσιος,ιππόκαμπος,llm_qc
733,Greek,πετώ,μύγα,llm_qc
752,Greek,κρίκετ,γρύλος,llm_qc
1083,Greek,δικος μου,ορυχείο,llm_qc
1237,Greek,μελέτη,γραφείο,llm_qc
1247,Greek,φυτώριο,παιδικός σταθμός,llm_qc
1258,Greek,εύστορα,καρουζέλ,llm_qc
1261,Greek,άμμος,αμμοδόχος,llm_qc
1274,Greek,επίπεδο,αεροπλάνο,llm_qc
1346,Greek,κυβερνήτης,χάρακας,llm_qc
1367,Greek,πατατακι,τσιπ,llm_qc
1389,Greek,βράχος,ροκ,llm_qc
1402,Greek,σφυρίζω,σφυρίχτρα,llm_qc
1528,Greek,βιβλιογραφία,λογοτεχνία,llm_qc
1602,Greek,παίζω,θεατρικό έργο,llm_qc
1638,Greek,κρατώ,ασκούμενος,llm_qc
1644,Greek,σφάζω,χασάπης,llm_qc
1696,Greek,ενταση ηχου,όγκος,llm_qc
1781,Greek,μπλουζα,κορυφή,llm_qc
302,Hindi,सीसे,नेतृत्व करना,llm_qc
380,Hindi,कूल,ठंडा,llm_qc
508,Hindi,गुरूजी,समझदार,llm_qc
643,Hindi,जाँचना,पशु चिकित्सक,llm_qc
722,Hindi,शेल,खोल,llm_qc
788,Hindi,बाँसुरी,बाँस,llm_qc
806,Hindi,बैंगनी,बैंगन,llm_qc
845,Hindi,अजगर का चित्र,डॉग-फ्लावर,llm_qc
924,Hindi,ठग,स्मूदी,llm_qc
1004,Hindi,गुस्ताखी,अंतड़ियाँ,llm_qc
1029,Hindi,जहाज़ का सबसे पिछला भाग,गू,llm_qc
1074,Hindi,जयकार करना,ओले,llm_qc
1083,Hindi,मेरा,खदान,llm_qc
1178,Hindi,सलाम,शांति,llm_qc
1193,Hindi,जेली,रेक,llm_qc
1217,Hindi,कपड़ा,बाना,llm_qc
1237,Hindi,पढ़ाई,अध्ययन कक्ष,llm_qc
1258,Hindi,मेररी आस पास जाओ,घूमने वाला झूला,llm_qc
1261,Hindi,रेत की खान,रेत का गड्ढा,llm_qc
1346,Hindi,शासक,फुटपट्टी,llm_qc
1350,Hindi,प्रशंसक,पंखा,llm_qc
1389,Hindi,चट्टान,रॉक,llm_qc
1602,Hindi,खेल,नाटक,llm_qc
1672,Hindi,कर्ता,अभिनेता,llm_qc
1724,Hindi,अणु,परमाणु,llm_qc
1746,Hindi,पारा,बुध,llm_qc
68,Hungarian,nyárs,köpni,llm_qc
175,Hungarian,lemez,rögzíteni,llm_qc
179,Hungarian,kéreg,ugatni,llm_qc
184,Hungarian,varjú,kukorékolni,llm_qc
202,Hungarian,kanyar,hajlítani,llm_qc
249,Hungarian,vonat,edzeni,llm_qc
311,Hungarian,eke,szántani,llm_qc
313,Hungarian,koca,vetni,llm_qc
320,Hungarian,kisasszony,elhibázni,llm_qc
321,Hungarian,kisasszony,hiányozni,llm_qc
325,Hungarian,gombóc,kimerni,llm_qc
349,Hungarian,fényt,halvány,llm_qc
351,Hungarian,fényt,könnyű,llm_qc
364,Hungarian,bírság,finom,llm_qc
380,Hungarian,menő,hűvös,llm_qc
441,Hungarian,furcsa,páratlan,llm_qc
858,Hungarian,süllyesztett fa,akácfa,llm_qc
966,Hungarian,pan,serpenyő,llm_qc
1036,Hungarian,holttest,test,llm_qc
1083,Hungarian,enyém,bánya,llm_qc
1091,Hungarian,tavasz,forrás,llm_qc
1104,Hungarian,második,másodperc,llm_qc
1209,Hungarian,aknavető,mozsár,llm_qc
1237,Hungarian,tanulmány,dolgozószoba,llm_qc
1241,Hungarian,koppintson a,csap,llm_qc
1252,Hungarian,bár,rúd,llm_qc
1258,Hungarian,körbekerült,körhinta,llm_qc
1321,Hungarian,levele,betű,llm_qc
1346,Hungarian,uralkodó,vonalzó,llm_qc
1399,Hungarian,szerv,orgona,llm_qc
1437,Hungarian,verseny,faj,llm_qc
1463,Hungarian,parancs,rend,llm_qc
1535,Hungarian,gazdaságos,gazdaság,llm_qc
1659,Hungarian,főzés,szakács,llm_qc
1694,Hungarian,számít,anyag,llm_qc
1746,Hungarian,higany,Merkúr,llm_qc
600,Indonesian,manusia,laki-laki,llm_qc
650,Indonesian,mouse,tikus,llm_qc
715,Indonesian,segel,anjing laut,llm_qc
733,Indonesian,terbang,lalat,llm_qc
836,Indonesian,cangkir mentega,bunga mentega,llm_qc
980,Indonesian,merobek,air mata,llm_qc
1004,Indonesian,nyali,jeroan,llm_qc
1258,Indonesian,merry-go-around,komidi putar,llm_qc
1295,Indonesian,pakaian,lemari pakaian,llm_qc
1350,Indonesian,penggemar,kipas angin,llm_qc
1389,Indonesian,batu,musik rok,llm_qc
1463,Indonesian,memesan,ketertiban,llm_qc
1585,Indonesian,menjembatani,jembatan,llm_qc
1602,Indonesian,bermain,sandiwara,llm_qc
1746,Indonesian,air raksa,Merkurius,llm_qc
1839,Indonesian,juga,terlalu,llm_qc
188,Italian,piacere,somigliare,llm_qc
249,Italian,al treno,allenare,llm_qc
364,Italian,va bene,fine,llm_qc
441,Italian,strano,dispari,llm_qc
733,Italian,volare,mosca,llm_qc
752,Italian,cricket,grillo,llm_qc
1083,Italian,mio,miniera,llm_qc
1144,Italian,leggero,luce,llm_qc
1156,Italian,gomma da cancellare,gomma,llm_qc
1237,Italian,studia,studio,llm_qc
1335,Italian,dipingere,vernice,llm_qc
1389,Italian,roccia,rock,llm_qc
1407,Italian,vestire,vestito,llm_qc
1458,Italian,contrarre,contratto,llm_qc
1602,Italian,giocare a,opera teatrale,llm_qc
1659,Italian,cucinare,cuoco,llm_qc
1782,Italian,metter il fondo a,fondo,llm_qc
1839,Italian,pure,troppo,llm_qc
676,Japanese,バット,コウモリ,llm_qc
729,Japanese,胚芽,細菌,llm_qc
733,Japanese,飛ぶ,ハエ,llm_qc
752,Japanese,クリケット,コオロギ,llm_qc
841,Japanese,虹彩,アヤメ,llm_qc
897,Japanese,ナット,木の実,llm_qc
922,Japanese,コークス,コーラ,llm_qc
1004,Japanese,根性,内臓,llm_qc
1060,Japanese,結石,石,llm_qc
1082,Japanese,分野,野原,llm_qc
1083,Japanese,私の,鉱山,llm_qc
1180,Japanese,矢印,矢,llm_qc
1237,Japanese,勉強,書斎,llm_qc
1258,Japanese,メリーゴーアラウンド,回転木馬,llm_qc
1322,Japanese,論文,紙,llm_qc
1389,Japanese,石,ロック,llm_qc
1399,Japanese,器官,オルガン,llm_qc
1463,Japanese,注文,秩序,llm_qc
1659,Japanese,料理,料理人,llm_qc
1662,Japanese,レジ,レジ係,llm_qc
1696,Japanese,音量,体積,llm_qc
1720,Japanese,衝動,力積,llm_qc
1721,Japanese,プレッシャー,圧力,llm_qc
1734,Japanese,星,惑星,llm_qc
632,Korean,며느리,사돈,llm_qc
752,Korean,크리켓,귀뚜라미,llm_qc
766,Korean,주황색,오렌지,llm_qc
897,Korean,너트,견과,llm_qc
1115,Korean,데이트,날짜,llm_qc
1209,Korean,박격포,절구,llm_qc
1237,Korean,공부하다,서재,llm_qc
1252,Korean,술집,막대,llm_qc
1258,Korean,메리-거주지,회전목마,llm_qc
1389,Korean,바위,록,llm_qc
1463,Korean,주문하다,질서,llm_qc
1599,Korean,단계,무대,llm_qc
1659,Korean,요리하다,요리사,llm_qc
1677,Korean,가리키다,점,llm_qc
1746,Korean,수은,수성,llm_qc
1839,Korean,도,너무,llm_qc
349,Russian,свет,бледный,llm_qc
351,Russian,свет,лёгкий,llm_qc
380,Russian,круто,прохладный,llm_qc
441,Russian,странный,нечётный,llm_qc
611,Russian,родительский,родитель,llm_qc
715,Russian,печать,тюлень,llm_qc
733,Russian,летать,муха,llm_qc
752,Russian,крикет,сверчок,llm_qc
855,Russian,оси,осина,llm_qc
955,Russian,медовый,мёд,llm_qc
961,Russian,пластина,тарелка,llm_qc
980,Russian,рвать,слеза,llm_qc
1075,Russian,дымка,дым,llm_qc
1083,Russian,мой,шахта,llm_qc
1124,Russian,западный,запад,llm_qc
1171,Russian,белье,лён,llm_qc
1197,Russian,бомбить,бомба,llm_qc
1201,Russian,ствол,бочка,llm_qc
1209,Russian,раствор,ступка,llm_qc
1211,Russian,вращаться,ось,llm_qc
1237,Russian,изучение,кабинет,llm_qc
1247,Russian,питомник,ясли,llm_qc
1254,Russian,баллон,воздушный шар,llm_qc
1272,Russian,рулевое колесо,колесо,llm_qc
1273,Russian,тренироваться,поезд,llm_qc
1332,Russian,печать,марка,llm_qc
1335,Russian,покрасить,краска,llm_qc
1354,Russian,компьютерный,компьютер,llm_qc
1407,Russian,одеваться,платье,llm_qc
1408,Russian,подходить,костюм,llm_qc
1463,Russian,заказ,порядок,llm_qc
1476,Russian,карликовая,гном,llm_qc
1555,Russian,луч,балка,llm_qc
1602,Russian,играть в,пьеса,llm_qc
1607,Russian,корт,суд,llm_qc
1627,Russian,судить,судья,llm_qc
1650,Russian,очиститель,уборщик,llm_qc
1659,Russian,готовить пищу,повар,llm_qc
1684,Russian,площадь,квадрат,llm_qc
349,Spanish,luz,claro,llm_qc
351,Spanish,luz,ligero,llm_qc
364,Spanish,bien,fino,llm_qc
380,Spanish,genial,fresco,llm_qc
441,Spanish,extraño,impar,llm_qc
715,Spanish,sello,foca,llm_qc
733,Spanish,volar,mosca,llm_qc
897,Spanish,tuerca,nuez,llm_qc
924,Spanish,zalamero,batido,llm_qc
952,Spanish,cuerno,cruasán,llm_qc
961,Spanish,placa,plato,llm_qc
1083,Spanish,mío,mina,llm_qc
1144,Spanish,ligero,luz,llm_qc
1232,Spanish,yarda,patio,llm_qc
1237,Spanish,estudiar,despacho,llm_qc
1328,Spanish,lápiz,bolígrafo,llm_qc
1329,Spanish,cepillar,cepillo,llm_qc
1346,Spanish,gobernante,regla,llm_qc
1389,Spanish,roca,rock,llm_qc
1402,Spanish,silbar,silbato,llm_qc
1407,Spanish,vestir,vestido,llm_qc
1426,Spanish,fútbol americano,fútbol,llm_qc
1599,Spanish,etapa,escenario,llm_qc
1839,Spanish,también,demasiado,llm_qc
179,Swahili,kwa gome,kubweka,llm_qc
193,Swahili,kwa swing,kupembea,llm_qc
407,Swahili,kuchekesha,mdadisi,llm_qc
409,Swahili,boring,-a kuchosha,llm_qc
512,Swahili,sober,mwenye kiasi,llm_qc
538,Swahili,i,mimi,llm_qc
550,Swahili,who,nani,llm_qc
931,Swahili,jogoo,kokteli,llm_qc
1246,Swahili,vumbi,pipa la taka,llm_qc
1257,Swahili,msumeno,pembea,llm_qc
1258,Swahili,merry-go-around,mzunguko,llm_qc
1289,Swahili,mwenyekiti,kiti,llm_qc
1292,Swahili,mto,mfarishi,llm_qc
1389,Swahili,mwamba,muziki wa rock,llm_qc
812,Thai,กระโปรงหลังรถ,ลำต้น,llm_qc
843,Thai,ไฮเดรนเยีย,ดอกคามีเลีย,llm_qc
1004,Thai,ความกล้าหาญ,เครื่องใน,llm_qc
1216,Thai,วิปริต,เส้นด้ายยืน,llm_qc
1217,Thai,ผ้า,เส้นด้ายพุ่ง,llm_qc
1258,Thai,ความร่าเริงรอบ,ม้าหมุน,llm_qc
1261,Thai,ทราย,บ่อทราย,llm_qc
1262,Thai,ตึก,บล็อกตัวต่อ,llm_qc
1389,Thai,หิน,ร็อก,llm_qc
1746,Thai,ปรอท,ดาวพุธ,llm_qc
188,Turkish,beğenmek,benzemek,llm_qc
249,Turkish,trene,eğitmek,llm_qc
314,Turkish,yaratmak için,biçmek,llm_qc
715,Turkish,mühür,fok,llm_qc
733,Turkish,uçmak,sinek,llm_qc
961,Turkish,plaka,tabak,llm_qc
1190,Turkish,kırbaçlamak,kırbaç,llm_qc
1271,Turkish,alışveriş kartı,alışveriş arabası,llm_qc
1280,Turkish,yorulmak,lastik,llm_qc
